premise,hypothesis,label
A lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of people are sitting at a table having a meal.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of people are sitting at a table having a meal.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of people are sitting at a table having a meal.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A clerk at a store is idling a waiting for next customer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A clerk at a store is idling a waiting for next customer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A clerk at a store is idling a waiting for next customer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A graying man with glasses is standing in back of a barber's chair in a seemingly empty barber shop.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A graying man with glasses is standing in back of a barber's chair in a seemingly empty barber shop.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A graying man with glasses is standing in back of a barber's chair in a seemingly empty barber shop.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men in fatigues eat at a fast food restaurant.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men in fatigues eat at a fast food restaurant.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men in fatigues eat at a fast food restaurant.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Race team in black t-shirt service their red and white car.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Race team in black t-shirt service their red and white car.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Race team in black t-shirt service their red and white car.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Eight women in bright dresses, embracing themselves, dance on stage while looking up at the camera.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Eight women in bright dresses, embracing themselves, dance on stage while looking up at the camera.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Eight women in bright dresses, embracing themselves, dance on stage while looking up at the camera.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lady siting on the ground cutting decorating out a white sheet.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lady siting on the ground cutting decorating out a white sheet.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lady siting on the ground cutting decorating out a white sheet.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is carrying a child on his shoulders.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is carrying a child on his shoulders.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is carrying a child on his shoulders.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two little girls on a hot summer day playing in a swimming pool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two little girls on a hot summer day playing in a swimming pool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A peloton is riding bikes through cobblestone.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A team of people on a bike race.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A team of people on a bike race.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A team of people on a bike race.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Some people standing outside next to a flower vendor and across the street from a McDonald's on a rainy day.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Some people standing outside next to a flower vendor and across the street from a McDonald's on a rainy day.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Some people standing outside next to a flower vendor and across the street from a McDonald's on a rainy day.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a blue shirt leaps into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a blue shirt leaps into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a blue shirt leaps into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A skier slaloms by a red flag.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A skier slaloms by a red flag.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A skier slaloms by a red flag.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little baby is sitting on the ground with his hands in a cup.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little baby is sitting on the ground with his hands in a cup.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little baby is sitting on the ground with his hands in a cup.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young Asian woman wearing modern clothing leans against a cast iron fence in front of a brick building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young Asian woman wearing modern clothing leans against a cast iron fence in front of a brick building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young Asian woman wearing modern clothing leans against a cast iron fence in front of a brick building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girls sports team putting their hands in a circle to do a bonding cheer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girls sports team putting their hands in a circle to do a bonding cheer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girls sports team putting their hands in a circle to do a bonding cheer.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child is reaching up to the counter using a step stool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child is reaching up to the counter using a step stool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child is reaching up to the counter using a step stool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman smiling while on a bicycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman smiling while on a bicycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman smiling while on a bicycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person in a red hat with a huge backpack going hiking.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person in a red hat with a huge backpack going hiking.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person in a red hat with a huge backpack going hiking.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two women wearing black t-shirts are sitting in the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two women wearing black t-shirts are sitting in the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two women wearing black t-shirts are sitting in the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two men are in a bare room sweeping the floor.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two men are in a bare room sweeping the floor.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
